country,article_name,revision_id,article_quality,population
Canada,Thomas McNabb,765882998,Stub,37.2
Canada,Richard Kroft,766192534,Start,37.2
Canada,William Cecil Ross,766256645,Start,37.2
Canada,John Christian Schultz,766314013,C,37.2
Canada,Lawrence Bergman,766389101,Start,37.2
Canada,Saul Polo,766438067,Stub,37.2
Canada,Marc Tanguay,766439638,Stub,37.2
Canada,Henri Bourassa,766910246,C,37.2
Canada,Kathryn Cholette,767393654,Stub,37.2
Canada,Marie Tifo,768559614,Start,37.2
Canada,Scott Reid (Newfoundland and Labrador politician),768764874,Stub,37.2
Canada,David Shepherd (Canadian politician),768786587,Stub,37.2
Canada,Bob Lagassé,768810456,Stub,37.2
Canada,Amanda Lathlin,768814794,Stub,37.2
Canada,Frederick Blake Jr.,768862415,Stub,37.2
Canada,Alfred Moses (politician),768863547,Stub,37.2
Canada,Cory Vanthuyne,768864228,Stub,37.2
Canada,Pat Angnakak,768958236,Stub,37.2
Canada,Tony Akoak,768958283,Stub,37.2
Canada,Joe Enook,768958879,Stub,37.2
Canada,David Joanasie,768959104,Stub,37.2
Canada,Pauloosie Keyootak,768959229,Start,37.2
Canada,George Kuksuk,768959407,Stub,37.2
Canada,Johnny Mike,768960023,Stub,37.2
Canada,Simeon Mikkungwak,768960087,Stub,37.2
Canada,Emilino Qirngnuq,768961961,Stub,37.2
Canada,Paul Quassa,768962064,Stub,37.2
Canada,Alexander Sammurtok,768962738,Stub,37.2
Canada,Tom Sammurtok,768962880,Stub,37.2
Canada,Joe Savikataaq,768963019,Stub,37.2
Canada,Isaac Shooyook,768963083,Stub,37.2
Canada,Robert Laxer,769536250,Start,37.2
Canada,Bev Buckway,769701399,Stub,37.2
Canada,John A. Carter (Newfoundland politician),769801452,Stub,37.2
Canada,Alexis Wawanoloath,769892952,Stub,37.2
Canada,John Mercer Johnson,770180303,Start,37.2
Canada,George Qulaut,770539254,Stub,37.2
Canada,James Chalker,770622467,Start,37.2
Canada,Peter Hyndman,770666386,Stub,37.2
Canada,Angus McKay (Manitoba politician),771125401,Start,37.2
Canada,Burr Plato,771126667,Stub,37.2
Canada,John Nuraney,771816793,Start,37.2
Canada,Patrick Wong,771816909,Stub,37.2
Canada,Greg Fergus,772074757,Start,37.2
Canada,Moe Sihota,772143645,C,37.2
Canada,Christian Dubé (politician),773033470,Stub,37.2
Canada,William Alexander Henry,773670195,Start,37.2
Canada,Raymond Guy,773730196,Stub,37.2
Canada,Anne Cools,773794183,C,37.2
Canada,William Henry Pope (Canadian politician),773944289,Start,37.2
Canada,Hugh McFadyen,774081975,B,37.2
Canada,Betty Baxter,774113266,Start,37.2
Canada,Jeremiah Travis,774219529,Stub,37.2
Canada,Sonya Biddle,774339307,C,37.2
Canada,Rick Folk,774554017,Start,37.2
Canada,Paul Delorey,775052908,Start,37.2
Canada,Jackson Lafferty,775788320,Start,37.2
Canada,Neil Windsor,776202179,Stub,37.2
Canada,Samuel Rothschild,776216624,Start,37.2
Canada,Jean-Serge Brisson,776335254,C,37.2
Canada,David Wells (politician),776738317,Stub,37.2
Canada,Joseph Markin,776860106,C,37.2
Canada,Joseph Nolin,777521501,Stub,37.2
Canada,Jules Marion,777758793,Stub,37.2
Canada,Julie Dabrusin,777783696,Start,37.2
Canada,James W. Douglas,778052470,Stub,37.2
Canada,Terry Cavanagh (politician),778444272,Start,37.2
Canada,Jose Kusugak,778689553,Start,37.2
Canada,Jerry Grafstein,779401546,C,37.2
Canada,Clyde Brown,779756954,Stub,37.2
Canada,Honoré Mercier,780233998,C,37.2
Canada,Leonard Marchand,780292774,C,37.2
Canada,John Ritchie (merchant),781221633,Stub,37.2
Canada,Kenny Blatchford,781735656,Start,37.2
Canada,Tyrone Benskin,781752285,C,37.2
Canada,Wendy Priesnitz,781861722,Stub,37.2
Canada,Tom Shypitka,782131917,Stub,37.2
Canada,Alexandre Bourdeau,782158388,Stub,37.2
Canada,Yvonne Atwell,782556135,Start,37.2
Canada,Gordon H. Fitzgerald,782557871,Start,37.2
Canada,Gordon Earle,782791446,Start,37.2
Canada,List of 1987 Canadian incumbents,782868134,Start,37.2
Canada,List of 1986 Canadian incumbents,782883488,Start,37.2
Canada,List of 1981 Canadian incumbents,782883737,Start,37.2
Canada,List of 1982 Canadian incumbents,782884363,Start,37.2
Canada,List of 1983 Canadian incumbents,782884424,Start,37.2
Canada,List of 1984 Canadian incumbents,782884501,Start,37.2
Canada,List of 1985 Canadian incumbents,782884560,Start,37.2
Canada,Emery Barnes,783059739,Start,37.2
Canada,Stephen Gough (politician),783142138,Stub,37.2
Canada,3rd Canadian Ministry,783380619,Start,37.2
Canada,1st Canadian Ministry,783380740,Start,37.2
Canada,2nd Canadian Ministry,783380794,Start,37.2
Canada,4th Canadian Ministry,783380859,Start,37.2
Canada,5th Canadian Ministry,783380895,Stub,37.2
Canada,6th Canadian Ministry,783380933,Stub,37.2
Canada,7th Canadian Ministry,783380988,Start,37.2
Canada,8th Canadian Ministry,783381017,Start,37.2
Canada,9th Canadian Ministry,783381068,Start,37.2
Canada,11th Canadian Ministry,783381234,Stub,37.2
Canada,12th Canadian Ministry,783381298,Start,37.2
Canada,13th Canadian Ministry,783381341,Stub,37.2
Canada,15th Canadian Ministry,783381425,Stub,37.2
Canada,16th Canadian Ministry,783381457,Start,37.2
Canada,17th Canadian Ministry,783381498,Start,37.2
Canada,18th Canadian Ministry,783381525,Start,37.2
Canada,19th Canadian Ministry,783381573,Start,37.2
Canada,22nd Canadian Ministry,783381714,Start,37.2
Canada,24th Canadian Ministry,783381797,Stub,37.2
Canada,26th Canadian Ministry,783381925,Start,37.2
Canada,27th Canadian Ministry,783381990,Start,37.2
Canada,28th Canadian Ministry,783382043,C,37.2
Canada,10th Canadian Ministry,783385197,Start,37.2
Canada,Samuel Street,783405075,Stub,37.2
Canada,George Denison (Canadian politician),783405405,Stub,37.2
Canada,Joseph Laporte,783406498,Stub,37.2
Canada,John McDonald (1787–1860),783406951,Stub,37.2
Canada,Henry John Caldwell,783408259,Stub,37.2
Canada,Margaret Mary Macdonald,783423815,Stub,37.2
Canada,Marilyn Bodogh,783503058,Start,37.2
Canada,Louis-Mathias Auger,783527330,Start,37.2
Canada,Granville Anderson,783695617,Start,37.2
Canada,Susan Leblanc,783759655,Start,37.2
Canada,Selim Franklin,783880928,C,37.2
Canada,Daniel Christmas,783918316,Stub,37.2
Canada,Wanda Thomas Bernard,783918538,Start,37.2
Canada,Andrew Archibald Macdonald,783986759,Start,37.2
Canada,Maurice Spector,784066286,C,37.2
Canada,Louis Riel Sr.,784120111,Start,37.2
Canada,Michael Levitt (politician),784765875,Stub,37.2
Canada,Mike Feldman,785044905,Start,37.2
Canada,Allan Grossman,785287078,Start,37.2
Canada,Mayann Francis,785439079,Start,37.2
Canada,Robert Bruce (Yukon politician),785484840,Stub,37.2
Canada,Dave Keenan,785484858,Stub,37.2
Canada,Gerald Morin,785484913,Stub,37.2
Canada,John Bruce (Canada),785485183,Stub,37.2
Canada,David Chartrand,785485193,Stub,37.2
Canada,Frank Whitehead,785485223,Stub,37.2
Canada,Frank Arthur Calder,785485255,Start,37.2
Canada,Harley Desjarlais,785485273,Stub,37.2
Canada,Malcolm Norris,785485534,Start,37.2
Canada,Walter Patrick Twinn,785485557,Stub,37.2
Canada,Eric Fairclough,785486306,C,37.2
Canada,Richard Holden (politician),785624788,Start,37.2
Canada,Pierre Curzi,785749103,Start,37.2
Canada,Richard Phillips Hotham,785771333,Stub,37.2
Canada,Tony Ince,786033113,Start,37.2
Canada,John Alan Lee,786279123,C,37.2
Canada,Joseph Schubert (politician),786402183,Start,37.2
Canada,Joseph Zuken,786402756,Start,37.2
Canada,Kalmen Kaplansky,786430694,C,37.2
Canada,Robert Kitchen,786434801,Start,37.2
Canada,Linda Frum,786532062,C,37.2
Canada,Todd Russell,786614713,Start,37.2
Canada,Charles Mair,786959195,C,37.2
Canada,Joseph Singer,786991589,Start,37.2
Canada,Maka Kotto,787109348,Start,37.2
Canada,Madame Montour,787308513,GA,37.2
Canada,Mrs. King,787351708,Start,37.2
Canada,Time and Chance (Kim Campbell),787357999,Stub,37.2
Canada,Peter Wong (Canadian politician),787490092,B,37.2
Canada,Ford Nation (book),787519192,Stub,37.2
Canada,Calvin Ruck,787883154,Start,37.2
Canada,Matthew Coon Come,787956867,Start,37.2
Canada,Jim Sinclair (politician),787958081,Start,37.2
Canada,Samuel William Jacobs,788058254,C,37.2
Canada,Simma Holt,788128207,C,37.2
Canada,Michael Nadli,788494381,Start,37.2
Canada,Mel Watkins,788712700,Start,37.2
Canada,Zvi Weinberg,788771491,Stub,37.2
Canada,Pierre Bourgault,789069809,Start,37.2
Canada,Otto Jelinek,789205102,C,37.2
Canada,Paul Vachon,789335355,C,37.2
Canada,Peg Norman,789395840,Start,37.2
Canada,Francis Cochrane,789485956,Start,37.2
Canada,Arthur D. Ganong,789819390,Start,37.2
Canada,Rob Clarke,789993529,Start,37.2
Canada,Audrey Poitras,790121036,Stub,37.2
Canada,Wayne Adams,790146902,Start,37.2
Canada,Aurélien Gill,790164231,Start,37.2
Canada,Rose Henderson,790549980,Stub,37.2
Canada,21st Canadian Ministry,790716809,Start,37.2
Canada,List of 1980 Canadian incumbents,790717599,Start,37.2
Canada,List of 1979 Canadian incumbents,790717724,Start,37.2
Canada,William Pearce Howland,791001401,Start,37.2
Canada,Bernard Cleary,791162976,Stub,37.2
Canada,Ellis Ross,791219826,Start,37.2
Canada,Dwayne Provo,791246571,Stub,37.2
Canada,Stephen Kakfwi,791313003,C,37.2
Canada,Bill Smith (Alberta politician),791447432,Stub,37.2
Canada,25th Canadian Ministry,791960968,Stub,37.2
Canada,John Norquay,791965408,B,37.2
Canada,James McKay (fur trader),791967092,Start,37.2
Canada,Maxime Goulet,791967189,Start,37.2
Canada,Dominique Anglade,792072340,Start,37.2
Canada,Lise Bacon,792072413,Start,37.2
Canada,Stephanie Cadieux,792072702,Start,37.2
Canada,Elinor Caplan,792072753,C,37.2
Canada,Andrée Champagne,792072814,Start,37.2
Canada,Mabel DeWare,792073051,Start,37.2
Canada,Sheila Finestone,792073200,Start,37.2
Canada,Larry Grossman (politician),792162965,C,37.2
Canada,Buckley Belanger,792540501,Start,37.2
Canada,Jack White (politician),792703852,Stub,37.2
Canada,Donald Oliver,792703859,Start,37.2
Canada,Rosemary Brown (politician),793099357,Start,37.2
Canada,Carl Goldenberg,793151253,Start,37.2
Canada,20th Canadian Ministry,793256720,Start,37.2
Canada,Nathan Nurgitz,793433456,Start,37.2
Canada,Jonathan McCully,793459089,Start,37.2
Canada,Charles Fisher (Canadian politician),793663465,Start,37.2
Canada,Charles Harnick,793674654,Start,37.2
Canada,Chaviva Hošek,793784273,C,37.2
Canada,Daniel Igali,793785334,Start,37.2
Canada,Tony Belcourt,794036436,Start,37.2
Canada,Blanche Brillon Macdonald,794066887,C,37.2
Canada,Christie Mjolsness,794189926,Start,37.2
Canada,Glenn McLean,794356814,Stub,37.2
Canada,Svend Robinson,794382149,C,37.2
Canada,Clément Chartier,794758453,Stub,37.2
Canada,Kamala-Jean Gopie,794990669,C,37.2
Canada,Victor Oh,795089783,Start,37.2
Canada,Jody Mitic,795119195,Start,37.2
Canada,Steve Crocker (politician),795120791,Stub,37.2
Canada,John Thomas Wolfe,795178298,Start,37.2
Canada,Jeff Leiper,795195775,Start,37.2
Canada,Shafiq Qaadri,795350036,C,37.2
Canada,Rob Davis (politician),795542891,B,37.2
Canada,Jack Austin (politician),795748380,Start,37.2
Canada,Karen Leibovici,795748471,Start,37.2
Canada,Kettly Beauregard,795748481,B,37.2
Canada,Mary Richard,795748579,Start,37.2
Canada,Ralph Steinhauer,795748650,Start,37.2
Canada,Sébastien Dhavernas,795748738,Start,37.2
Canada,Jim Morgan (Canadian politician),795941711,Stub,37.2
Canada,Chris Szarka,796025471,C,37.2
Canada,Daurene Lewis,796044360,Start,37.2
Canada,Adams George Archibald,796089695,C,37.2
Canada,Jody Wilson-Raybould,796125280,C,37.2
Canada,Edward John,796189919,Start,37.2
Canada,Minister Faust,796268918,C,37.2
Canada,Sandy Annunziata,796459891,Start,37.2
Canada,Abraham Albert Heaps,796887508,Start,37.2
Canada,Will Morin,796919522,C,37.2
Canada,Bruce Hood (ice hockey),796947531,C,37.2
Canada,Angelo Persichilli,796971964,Start,37.2
Canada,Arlene Perly Rae,797001168,Start,37.2
Canada,Arthur Mitchell (Yukon politician),797004812,C,37.2
Canada,Barney Danson,797027806,C,37.2
Canada,Mike Jakubo (curler),797072045,Stub,37.2
Canada,Bob Attersley,797089442,C,37.2
Canada,Bob McDonald (politician),797090959,Start,37.2
Canada,William Bullock Ives,797123861,Stub,37.2
Canada,Catherine Pinhas,797159542,Start,37.2
Canada,Chris Lea,797238959,Start,37.2
Canada,Christopher Porter,797246308,Start,37.2
Canada,Cornelius the First,797292539,Start,37.2
Canada,Cy Gonick,797304346,Start,37.2
Canada,Dave Porter (politician),797323057,Stub,37.2
Canada,David Lewis (politician),797329058,FA,37.2
Canada,David Orlikow,797330459,C,37.2
Canada,David Shiner (politician),797331769,C,37.2
Canada,David de Burgh Graham,797333347,C,37.2
Canada,Denis Rocan,797347498,Start,37.2
Canada,Donald Carrick,797380019,Start,37.2
Canada,Marlene Jennings,797402155,Start,37.2
Canada,Edward Greenspan,797415443,GA,37.2
Canada,Edwin A. Goodman,797417833,Start,37.2
Canada,Elijah Harper,797426664,C,37.2
Canada,Emil Moeller,797434963,Start,37.2
Canada,Eugène Rhéaume,797452786,Start,37.2
Canada,Danny Joe,797505574,Stub,37.2
Canada,David Stupich,797506199,Start,37.2
Canada,Doug Mowat,797509369,Stub,37.2
Canada,Ed Picco,797510935,Start,37.2
Canada,23rd Canadian Ministry,797625846,Start,37.2
Canada,George Hickes (Nunavut politician),797740604,Stub,37.2
Canada,29th Canadian Ministry,797743670,Start,37.2
Canada,Gilbert Grant,797754805,Stub,37.2
Canada,Rocky Jones,797770312,C,37.2
Canada,Max Saltsman,797863007,C,37.2
Canada,David Birnbaum,798131587,Start,37.2
Canada,Honoré Jackson,798234685,Start,37.2
Canada,Howard Epstein,798245817,Start,37.2
Canada,Hugh Segal,798251516,C,37.2
Canada,George Hees,798263505,C,37.2
Canada,Dan Goldstick,798334711,C,37.2
Canada,J. B. Salsberg,798339304,C,37.2
Canada,Jack Marshall (Canadian politician),798344195,Start,37.2
Canada,Jack Ramsay (politician),798344600,Start,37.2
Canada,James Pasternak,798358913,Start,37.2
Canada,Jamey Heath,798361876,Start,37.2
Canada,Hunter Tootoo,798371441,C,37.2
Canada,Jean D'Amour,798377541,Start,37.2
Canada,Jim Silye,798406590,Start,37.2
Canada,Joe Oliver (politician),798417174,C,37.2
Canada,John Cobb (Manitoba politician),798425800,Stub,37.2
Canada,John Turmel,798443833,C,37.2
Canada,Johnny Abel,798446107,Stub,37.2
Canada,Jonah Schein,798449309,C,37.2
Canada,Jonathan Genest-Jourdain,798449933,Start,37.2
Canada,Joseph Howe,798455379,C,37.2
Canada,Josh Matlow,798458572,C,37.2
Canada,Joyce Hayden,798484154,Start,37.2
Canada,"Margaret Lally ""Ma"" Murray",798489930,B,37.2
Canada,Ken Dillen,798516495,Start,37.2
Canada,Larry Smith (Canadian politician),798593125,Start,37.2
Canada,Joey Smallwood,798601275,C,37.2
Canada,Lawrence O'Brien,798604158,Start,37.2
Canada,Leonard Braithwaite,798620874,C,37.2
Canada,Carla Qualtrough,798624424,Start,37.2
Canada,Lincoln Alexander,798642074,B,37.2
Canada,Linda Hepner,798643327,Stub,37.2
Canada,Lionel Perez (politician),798647539,C,37.2
Canada,List of 2006 Canadian incumbents,798650774,Start,37.2
Canada,Olayuk Akesuk,798737752,Stub,37.2
Canada,David Oppenheimer,798758111,C,37.2
Canada,Dan Ruimy,798796069,Start,37.2
Canada,Dan Vandal,798799828,FA,37.2
Canada,Maitland Steinkopf,798871490,Start,37.2
Canada,Majid Jowhari,798871705,Start,37.2
Canada,Manon Perreault,798881194,Start,37.2
Canada,Marc-André Blanchard,798885540,Stub,37.2
Canada,Margaret Haile,798889325,Start,37.2
Canada,Margarett Best,798890231,C,37.2
Canada,Mark Warner (Canadian politician),798903118,C,37.2
Canada,Marty Dolin,798912223,Start,37.2
Canada,Mary Anne Chambers,798914677,Start,37.2
Canada,Mary-Woo Sims,798919482,Start,37.2
Canada,Alice Parizeau,798937055,Start,37.2
Canada,Brit Griffin,798937308,Stub,37.2
Canada,Madeleine Ferron,798938772,Start,37.2
Canada,14th Canadian Ministry,798940689,Start,37.2
Canada,Eleanor Millard,798940946,Start,37.2
Canada,Darcie Lanthier,798952867,Stub,37.2
Canada,Guy Laforest,798960213,Stub,37.2
Canada,Michael Thompson (Canadian politician),798983293,C,37.2
Canada,Mike Cardinal,798995485,Start,37.2
Canada,Mike Crawley,798995778,Stub,37.2
Canada,Milton L. Klein,799005298,Start,37.2
Canada,Mira Spivak,799011520,Start,37.2
Canada,Morris Gray,799036149,C,37.2
Canada,Dave Barrett,799043135,C,37.2
Canada,Dave Batters,799043330,Start,37.2
Canada,Murray Sinclair,799053101,C,37.2
Canada,Myron Wolf Child,799062853,C,37.2
Canada,Nancy Ruth,799077170,C,37.2
Canada,Penny Collenette,799116194,Stub,37.2
Canada,Nazanin Afshin-Jam,799125348,C,37.2
Canada,Oscar Lathlin,799411236,Start,37.2
Canada,Pascal Breland,799465078,Start,37.2
Canada,Percy Paris,799499229,C,37.2
Canada,Peter Shurman,799512567,C,37.2
Canada,Pierre Bourque (journalist),799526024,Start,37.2
Canada,Jacques Demers,799552243,C,37.2
Canada,Adamee Komoartok,799600278,Stub,37.2
Canada,Greg Power,799679888,Start,37.2
Canada,Gary Malkowski,799705143,C,37.2
Canada,Jennifer Campeau,799725974,Stub,37.2
Canada,John B. Boucher,799748848,Stub,37.2
Canada,Frank Mahovlich,799780899,C,37.2
Canada,Louis Schmidt,799797763,Stub,37.2
Canada,Pierre Delorme,799846797,Start,37.2
Canada,Robert Hugh Pickering,799881590,Start,37.2
Canada,Ray Novak,799892094,Start,37.2
Canada,Reza Moridi,799929020,C,37.2
Canada,Richard Nerysoo,799942318,Start,37.2
Canada,Rick Laliberte,799947874,Start,37.2
Canada,Paul Godfrey,799963923,C,37.2
Canada,Roger Teillet,799990898,C,37.2
Canada,Russell Doern,800019168,C,37.2
Canada,Dan Biocchi,800020168,Start,37.2
Canada,Tymofei Koreichuk,800029158,Start,37.2
Canada,Salma Ataullahjan,800056169,Start,37.2
Canada,Saul Cherniack,800080920,C,37.2
Canada,Saulie Zajdel,800081033,C,37.2
Canada,Serge Kujawa,800116795,Stub,37.2
Canada,Shelly Glover,800142250,Start,37.2
Canada,Michael Coteau,800151703,Start,37.2
Canada,Sidney Green (politician),800160770,C,37.2
Canada,Don Getty,800266135,FA,37.2
Canada,Aida McAnn Flemming,800283381,C,37.2
Canada,Dona Cadman,800287023,C,37.2
Canada,Jack Kavanagh (politician),800314476,Stub,37.2
Canada,Mifflin Wistar Gibbs,800360207,C,37.2
Canada,Douglas Wilson (activist),800419860,Start,37.2
Canada,Doyle Vermette,800450841,Start,37.2
Canada,Dean Del Mastro,800492990,B,37.2
Canada,Ravi Kahlon,800568029,Start,37.2
Canada,John Robarts,800599813,C,37.2
Canada,Oliver Mowat,800599833,C,37.2
Canada,Brian Bowman (politician),800608742,Start,37.2
Canada,Michelle Stilwell,800618415,C,37.2
Canada,Stephen Khan,800694573,Stub,37.2
Canada,Stuart Parker (politician),800714107,C,37.2
Canada,Rod Bruinooge,800714862,C,37.2
Canada,Ian Strachan (Newfoundland and Labrador politician),800767398,Stub,37.2
Canada,Linda Thom,800796896,Start,37.2
Canada,Thomas Steen,800857103,B,37.2
Canada,Tom Long (politician),800996120,Start,37.2
Canada,Tom Marshall (politician),800996246,C,37.2
Canada,Tom Pentefountas,800996740,Start,37.2
Canada,Tony Whitford,801005062,Start,37.2
Canada,Ulrick Chérubin,801052215,Start,37.2
Canada,Kevin Clarke (politician),801062222,C,37.2
Canada,Victor Goldbloom,801107972,Start,37.2
Canada,Amor De Cosmos,801119577,C,37.2
Canada,Vivian Bercovici,801131548,Stub,37.2
Canada,Mitzie Hunter,801137682,Start,37.2
Canada,Wajid Khan (Canadian politician),801147129,C,37.2
Canada,Bob Simpson (Canadian football),801150692,Start,37.2
Canada,Monarchism in Canada,801229953,FA,37.2
Canada,William Peyton Hubbard,801262263,B,37.2
Canada,William Tobias,801265957,Stub,37.2
Canada,Howie Meeker,801311738,C,37.2
Canada,Yolande James,801315125,C,37.2
Canada,Zanana Akande,801330223,GA,37.2
Canada,Chrétien: The Will to Win,801420063,Stub,37.2
Canada,David Sprague,801435411,Stub,37.2
Canada,James Bourque,801445314,Start,37.2
Canada,List of the first LGBT holders of political offices in Canada,801478113,B,37.2
Canada,Elzéar Goulet,801509285,Start,37.2
Canada,Lenore Zann,801552187,C,37.2
Canada,Sinclair Stevens,801577882,C,37.2
Canada,Seymour Trieger,801613552,Stub,37.2
Canada,El-Farouk Khaki,801687001,C,37.2
Canada,Red Kelly,801719057,C,37.2
Canada,Mel Hurtig,801801385,C,37.2
Canada,Izzy Asper,801827214,C,37.2
Canada,Adam Olsen,801839290,Stub,37.2
Canada,Eric Robinson (Canadian politician),801889106,Start,37.2
Canada,Vivienne Poy,801959410,Start,37.2
Canada,Marvin Rotrand,801986366,Start,37.2
Canada,Charles Tupper,801986687,FA,37.2
Canada,Errick Willis,801987339,C,37.2
Canada,Hector-Louis Langevin,801993546,C,37.2
Canada,Paul Joseph James Martin,801997418,C,37.2
Canada,Norman Kwong,802049787,C,37.2
Canada,Mark Adler (politician),802077342,Start,37.2
Canada,Lise Thibault,802249682,C,37.2
Canada,Peter Fonseca,802312628,Start,37.2
Canada,Viola Wyse,802355647,C,37.2
Canada,Lionel Conacher,802361813,GA,37.2
Canada,Marie-Françoise Mégie,802394961,Stub,37.2
Canada,Greg Joy,802395362,Start,37.2
Canada,Emmanuel Dubourg,802395814,Start,37.2
Canada,Ezekiel Hart,802517397,GA,37.2
Canada,James Gladstone,802527892,Start,37.2
Canada,Peter Ittinuar,802627124,Start,37.2
Canada,Michael Strange (boxer),802640657,Start,37.2
Canada,Robert Libman,802702841,C,37.2
Canada,James Reid (Newfoundland politician),802877579,Stub,37.2
Canada,Lucien Bouchard,803111371,C,37.2
Canada,Richard Legendre,803282748,Start,37.2
Canada,Marc-Boris St-Maurice,803374653,Start,37.2
Canada,Don Meredith (politician),803645146,GA,37.2
Canada,Gila Martow,803652579,Start,37.2
Canada,John McCreedy,803710066,Stub,37.2
Canada,Monte Kwinter,803872492,C,37.2
Canada,Ike Awgu,803918443,Start,37.2
Canada,Nerene Virgin,803930779,C,37.2
Canada,Frederick Carter,803934729,Start,37.2
Canada,Bob McLeod (politician),803946300,Start,37.2
Canada,Steven Fletcher (politician),803973415,B,37.2
Canada,Brian Pallister,804018841,GA,37.2
Canada,Trevor Kennerd,804103114,Stub,37.2
Canada,Kevin Chief,804118985,Start,37.2
Canada,Donald Creighton,804139515,B,37.2
Canada,Jack Radford,804143236,Stub,37.2
